roll,pitch,yaw,timestamp
0.03,0.14,-0.02,1759267818.168529
0.04,0.14,-0.02,1759267818.1724644
0.04,0.15,-0.02,1759267818.1778743
0.04,0.15,-0.02,1759267818.1808224
0.04,0.15,-0.02,1759267818.1845973
0.05,0.15,-0.02,1759267818.1879332
0.05,0.15,-0.02,1759267818.19029
0.06,0.15,-0.02,1759267818.1937172
0.06,0.15,-0.02,1759267818.1963074
0.06,0.15,-0.02,1759267818.1995482
0.07,0.15,-0.02,1759267818.2026615
0.06,0.15,-0.03,1759267818.2052147
0.07,0.14,-0.03,1759267818.2084289
0.06,0.14,-0.03,1759267818.2114012
0.06,0.14,-0.03,1759267818.214598
0.07,0.13,-0.03,1759267818.217733
0.07,0.13,-0.03,1759267818.2208445
0.08,0.13,-0.03,1759267818.2233534
0.07,0.14,-0.03,1759267818.2274318
0.08,0.14,-0.03,1759267818.2298868
0.08,0.14,-0.03,1759267818.2339358
0.08,0.14,-0.03,1759267818.2370558
0.08,0.14,-0.03,1759267818.2399414
0.09,0.14,-0.03,1759267818.243457
0.09,0.13,-0.03,1759267818.2460072
0.08,0.14,-0.03,1759267818.2494867
0.09,0.14,-0.03,1759267818.251716
0.09,0.14,-0.03,1759267818.2540028
0.09,0.14,-0.03,1759267818.2572882
0.09,0.14,-0.03,1759267818.2596762
0.09,0.15,-0.03,1759267818.262628
0.09,0.15,-0.03,1759267818.2664163
0.1,0.15,-0.03,1759267818.2684882
0.1,0.15,-0.03,1759267818.2721195
0.1,0.15,-0.03,1759267818.2747667
0.1,0.15,-0.03,1759267818.2781334
0.09,0.15,-0.03,1759267818.2808473
0.09,0.15,-0.03,1759267818.2835808
0.08,0.14,-0.04,1759267818.287007
0.09,0.14,-0.04,1759267818.2895124
0.1,0.15,-0.04,1759267818.2928505
0.09,0.14,-0.04,1759267818.295319
0.09,0.14,-0.04,1759267818.2981963
0.09,0.15,-0.04,1759267818.301411
0.09,0.15,-0.04,1759267818.3043451
0.08,0.15,-0.04,1759267818.3076048
0.09,0.15,-0.04,1759267818.3106651
0.09,0.15,-0.04,1759267818.313061
0.09,0.16,-0.04,1759267818.3153307
0.08,0.16,-0.04,1759267818.3190784
0.09,0.16,-0.04,1759267818.321719
0.09,0.16,-0.04,1759267818.3244257
0.09,0.16,-0.04,1759267818.328158
0.09,0.16,-0.04,1759267818.3301756
0.09,0.16,-0.04,1759267818.333337
0.08,0.16,-0.04,1759267818.3358586
0.08,0.16,-0.04,1759267818.3392568
0.08,0.16,-0.04,1759267818.3417149
0.08,0.16,-0.04,1759267818.344939
0.08,0.16,-0.04,1759267818.34813
0.09,0.16,-0.04,1759267818.3501625
0.09,0.16,-0.04,1759267818.3524284
0.09,0.16,-0.04,1759267818.3546336
0.09,0.16,-0.05,1759267818.3572052
0.09,0.16,-0.05,1759267818.3594098
0.09,0.16,-0.05,1759267818.3625424
0.09,0.16,-0.05,1759267818.3651369
0.09,0.16,-0.05,1759267818.3682766
0.09,0.17,-0.05,1759267818.370499
0.09,0.17,-0.05,1759267818.3729658
0.09,0.17,-0.05,1759267818.3758118
0.08,0.17,-0.05,1759267818.3790846
0.08,0.17,-0.05,1759267818.381458
0.08,0.17,-0.05,1759267818.3837738
0.08,0.17,-0.05,1759267818.386968
0.08,0.17,-0.05,1759267818.3899412
0.09,0.17,-0.05,1759267818.392288
0.09,0.17,-0.05,1759267818.3943052
0.09,0.17,-0.05,1759267818.3976784
0.09,0.17,-0.05,1759267818.400778
0.1,0.17,-0.05,1759267818.4027965
0.09,0.17,-0.05,1759267818.4053292
0.09,0.17,-0.05,1759267818.408505
0.09,0.17,-0.05,1759267818.4114158
0.09,0.17,-0.05,1759267818.4136508
0.09,0.17,-0.05,1759267818.4170673
0.09,0.17,-0.05,1759267818.4197652
0.09,0.17,-0.05,1759267818.4230902
0.09,0.17,-0.05,1759267818.42604
0.09,0.16,-0.06,1759267818.4284866
0.09,0.17,-0.06,1759267818.4308925
0.1,0.17,-0.06,1759267818.4333403
0.09,0.17,-0.06,1759267818.4368894
0.09,0.17,-0.06,1759267818.4392524
0.09,0.18,-0.06,1759267818.4417727
0.09,0.17,-0.06,1759267818.4455457
0.09,0.17,-0.06,1759267818.448614
0.08,0.18,-0.06,1759267818.4508514
0.09,0.18,-0.06,1759267818.453144
0.08,0.18,-0.06,1759267818.456518
0.08,0.18,-0.06,1759267818.460082
0.09,0.18,-0.06,1759267818.462994
0.09,0.18,-0.06,1759267818.4671292
0.09,0.18,-0.06,1759267818.4702158
0.09,0.18,-0.06,1759267818.4738946
0.09,0.18,-0.06,1759267818.4771163
0.09,0.18,-0.06,1759267818.4798698
0.09,0.18,-0.06,1759267818.482005
0.09,0.18,-0.06,1759267818.4857063
0.08,0.18,-0.06,1759267818.4896762
0.09,0.18,-0.06,1759267818.494082
0.08,0.18,-0.06,1759267818.4984105
0.08,0.18,-0.06,1759267818.5019617
0.09,0.18,-0.06,1759267818.5050733
0.08,0.18,-0.06,1759267818.508827
0.08,0.18,-0.07,1759267818.5115736
0.08,0.18,-0.07,1759267818.515097
0.08,0.18,-0.07,1759267818.517614
0.08,0.18,-0.07,1759267818.5214736
0.09,0.19,-0.07,1759267818.5237708
0.09,0.18,-0.07,1759267818.5281734
0.08,0.18,-0.07,1759267818.5303242
0.08,0.18,-0.07,1759267818.5333655
0.08,0.18,-0.07,1759267818.5376716
0.08,0.18,-0.07,1759267818.5405512
0.07,0.18,-0.07,1759267818.5431008
0.07,0.18,-0.07,1759267818.5456834
0.07,0.19,-0.07,1759267818.547626
0.07,0.19,-0.07,1759267818.5497098
0.07,0.19,-0.07,1759267818.5519269
0.07,0.19,-0.07,1759267818.554292
0.07,0.19,-0.07,1759267818.5574577
0.07,0.19,-0.07,1759267818.560084
0.07,0.19,-0.07,1759267818.562252
0.07,0.19,-0.07,1759267818.564689
0.06,0.19,-0.07,1759267818.5674992
0.06,0.19,-0.07,1759267818.5704384
0.06,0.19,-0.07,1759267818.5736446
0.06,0.19,-0.07,1759267818.575874
0.06,0.19,-0.08,1759267818.5777357
0.06,0.19,-0.08,1759267818.5799909
0.06,0.18,-0.08,1759267818.581951
0.05,0.18,-0.08,1759267818.585974
0.05,0.19,-0.08,1759267818.5881438
0.05,0.18,-0.08,1759267818.5905678
0.06,0.18,-0.08,1759267818.5929976
0.05,0.19,-0.08,1759267818.5953894
0.05,0.19,-0.08,1759267818.5975366
0.05,0.19,-0.08,1759267818.6001744
0.05,0.19,-0.08,1759267818.602832
0.05,0.19,-0.08,1759267818.6078277
0.05,0.19,-0.08,1759267818.6099498
0.04,0.19,-0.08,1759267818.612694
0.03,0.2,-0.08,1759267818.6177156
0.04,0.2,-0.08,1759267818.61999
0.04,0.19,-0.08,1759267818.6236546
0.04,0.2,-0.08,1759267818.6308882
0.03,0.19,-0.08,1759267818.633015
0.03,0.19,-0.08,1759267818.6363797
0.02,0.2,-0.08,1759267818.639886
0.02,0.2,-0.08,1759267818.6431563
0.02,0.2,-0.08,1759267818.6474106
0.02,0.2,-0.08,1759267818.651172
0.02,0.2,-0.08,1759267818.6566608
0.02,0.2,-0.08,1759267818.6604
0.02,0.2,-0.08,1759267818.6656587
0.02,0.2,-0.08,1759267818.6707592
0.02,0.2,-0.08,1759267818.678507
0.02,0.2,-0.08,1759267818.6831686
0.02,0.2,-0.08,1759267818.6899445
0.01,0.2,-0.08,1759267818.6963806
0.01,0.2,-0.08,1759267818.704282
0.02,0.2,-0.08,1759267818.7101443
0.01,0.2,-0.08,1759267818.7154348
0.01,0.2,-0.08,1759267818.7219422
0.01,0.21,-0.08,1759267818.7264273
0.01,0.21,-0.08,1759267818.7316413
0.01,0.21,-0.08,1759267818.7364712
0.01,0.21,-0.08,1759267818.7450025
0.01,0.21,-0.08,1759267818.7504003
0.01,0.21,-0.08,1759267818.754185
0.01,0.21,-0.08,1759267818.7592049
0.01,0.2,-0.08,1759267818.768302
0.01,0.2,-0.08,1759267818.77134
0.01,0.2,-0.08,1759267818.7737808
0.01,0.21,-0.08,1759267818.781489
0.01,0.21,-0.08,1759267818.7902718
0.01,0.2,-0.08,1759267818.7957015
0.01,0.21,-0.08,1759267818.8008497
0.01,0.2,-0.08,1759267818.8056502
0.01,0.21,-0.08,1759267818.8084586
0.01,0.22,-0.08,1759267818.812962
0.0,0.22,-0.08,1759267818.815713
0.01,0.22,-0.08,1759267818.8197725
0.0,0.21,-0.08,1759267818.8265972
0.01,0.22,-0.08,1759267818.8297477
0.01,0.22,-0.08,1759267818.8365705
0.01,0.22,-0.08,1759267818.8430662
0.01,0.22,-0.08,1759267818.846287
0.01,0.22,-0.07,1759267818.851401
0.01,0.22,-0.07,1759267818.855817
0.01,0.22,-0.07,1759267818.8593962
0.01,0.21,-0.07,1759267818.8656552
0.01,0.22,-0.07,1759267818.8693998
0.01,0.21,-0.07,1759267818.8723938
0.01,0.21,-0.07,1759267818.8753216
0.01,0.21,-0.07,1759267818.877371
0.01,0.22,-0.07,1759267818.8804512
0.01,0.22,-0.07,1759267818.8856566
0.0,0.22,-0.07,1759267818.8887556
0.01,0.22,-0.07,1759267818.891199
0.0,0.22,-0.07,1759267818.89422
0.0,0.21,-0.07,1759267818.8975568
0.01,0.22,-0.07,1759267818.9015677
0.01,0.22,-0.07,1759267818.9051225
0.01,0.22,-0.07,1759267818.9091785
0.02,0.21,-0.07,1759267818.9115252
0.02,0.21,-0.07,1759267818.9135077
0.02,0.21,-0.07,1759267818.9168286
0.03,0.2,-0.07,1759267818.9194126
0.03,0.2,-0.07,1759267818.921586
0.03,0.2,-0.06,1759267818.9236312
0.03,0.2,-0.06,1759267818.9263675
0.04,0.2,-0.06,1759267818.9289656
0.04,0.21,-0.06,1759267818.9326515
0.04,0.2,-0.06,1759267818.9393682
0.05,0.2,-0.06,1759267818.9439614
0.05,0.2,-0.06,1759267818.94818
0.05,0.2,-0.06,1759267818.9510968
0.04,0.2,-0.06,1759267818.957479
0.05,0.2,-0.06,1759267818.96039
0.05,0.2,-0.06,1759267818.966538
0.05,0.2,-0.06,1759267818.97218
0.05,0.2,-0.06,1759267818.9758978
0.05,0.21,-0.06,1759267818.9786868
0.05,0.21,-0.06,1759267818.9835155
0.05,0.21,-0.06,1759267818.9874282
0.06,0.21,-0.05,1759267818.9903562
0.06,0.21,-0.05,1759267818.9924698
0.06,0.21,-0.05,1759267818.9952192
0.06,0.21,-0.05,1759267818.9975712
0.07,0.21,-0.05,1759267818.9998431
0.07,0.2,-0.05,1759267819.003121
0.06,0.2,-0.05,1759267819.0087714
0.06,0.2,-0.05,1759267819.0122638
0.06,0.2,-0.05,1759267819.0181963
0.06,0.2,-0.05,1759267819.0204954
0.06,0.19,-0.05,1759267819.023492
0.06,0.19,-0.05,1759267819.025884
0.06,0.19,-0.05,1759267819.028744
0.06,0.19,-0.05,1759267819.0308492
0.06,0.18,-0.05,1759267819.033421
0.06,0.18,-0.05,1759267819.035585
0.06,0.19,-0.05,1759267819.0395863
0.06,0.19,-0.05,1759267819.0436144
0.06,0.18,-0.05,1759267819.046578
0.07,0.18,-0.04,1759267819.0486062
0.07,0.19,-0.04,1759267819.0513194
0.07,0.19,-0.04,1759267819.053651
0.07,0.18,-0.04,1759267819.0620332
0.07,0.19,-0.04,1759267819.0661252
0.07,0.19,-0.04,1759267819.069134
0.07,0.18,-0.04,1759267819.07127
0.07,0.19,-0.04,1759267819.0749772
0.07,0.19,-0.04,1759267819.0792024
0.07,0.19,-0.04,1759267819.0820842
0.07,0.19,-0.04,1759267819.0874352
0.07,0.19,-0.04,1759267819.090971
0.07,0.19,-0.04,1759267819.0935254
0.07,0.19,-0.04,1759267819.0993416
0.08,0.19,-0.04,1759267819.107416
0.08,0.19,-0.04,1759267819.1136413
0.08,0.18,-0.04,1759267819.1228611
0.08,0.19,-0.04,1759267819.127202
0.08,0.18,-0.04,1759267819.1302254
0.08,0.19,-0.04,1759267819.1336324
0.07,0.19,-0.03,1759267819.1401358
0.08,0.19,-0.03,1759267819.1491246
0.08,0.19,-0.03,1759267819.159094
0.08,0.19,-0.03,1759267819.1740787
0.08,0.19,-0.03,1759267819.1763902
0.08,0.19,-0.03,1759267819.1794608
0.08,0.19,-0.03,1759267819.1865776
0.08,0.19,-0.03,1759267819.1982172
0.08,0.19,-0.03,1759267819.204392
0.08,0.19,-0.03,1759267819.2081578
0.07,0.19,-0.03,1759267819.21087
0.07,0.18,-0.03,1759267819.2137167
0.08,0.18,-0.03,1759267819.2169783
0.07,0.18,-0.03,1759267819.220308
0.07,0.18,-0.03,1759267819.223421
0.06,0.18,-0.03,1759267819.2275538
0.07,0.18,-0.03,1759267819.231729
0.06,0.18,-0.03,1759267819.2349026
0.07,0.18,-0.03,1759267819.2395363
0.07,0.18,-0.03,1759267819.2459626
0.07,0.17,-0.03,1759267819.2520993
0.07,0.17,-0.03,1759267819.2555275
0.08,0.17,-0.03,1759267819.2597482
0.07,0.17,-0.03,1759267819.2628264
0.07,0.17,-0.03,1759267819.266282
0.07,0.17,-0.03,1759267819.2747457
0.07,0.18,-0.03,1759267819.2806482
0.06,0.18,-0.03,1759267819.2848835
0.06,0.18,-0.03,1759267819.28796
0.06,0.18,-0.03,1759267819.2901094
0.07,0.17,-0.03,1759267819.2957006
0.07,0.17,-0.03,1759267819.301833
0.07,0.17,-0.03,1759267819.3040955
0.07,0.16,-0.03,1759267819.3065193
0.07,0.16,-0.03,1759267819.3108628
0.07,0.16,-0.03,1759267819.316141
0.06,0.16,-0.03,1759267819.318709
0.07,0.16,-0.03,1759267819.3221178
0.07,0.16,-0.03,1759267819.3240814
0.07,0.16,-0.03,1759267819.3288631
0.08,0.15,-0.03,1759267819.3312263
0.08,0.15,-0.03,1759267819.3356233
0.08,0.15,-0.03,1759267819.3377635
0.09,0.15,-0.03,1759267819.3399467
0.09,0.15,-0.03,1759267819.3438294
0.09,0.15,-0.03,1759267819.3461742
0.08,0.14,-0.03,1759267819.3488638
0.08,0.14,-0.03,1759267819.3525248
0.08,0.14,-0.03,1759267819.3551033
0.08,0.14,-0.03,1759267819.3591828
0.08,0.14,-0.03,1759267819.3711512
0.08,0.14,-0.03,1759267819.3784027
0.07,0.14,-0.03,1759267819.3856063
0.07,0.14,-0.03,1759267819.3897786
0.07,0.14,-0.03,1759267819.392795
0.07,0.14,-0.03,1759267819.395187
0.07,0.14,-0.03,1759267819.3982923
0.07,0.14,-0.03,1759267819.4016483
0.08,0.14,-0.03,1759267819.4081876
0.07,0.14,-0.03,1759267819.4120731
0.07,0.14,-0.03,1759267819.4162903
0.08,0.14,-0.03,1759267819.422963
0.08,0.14,-0.03,1759267819.4452257
0.08,0.14,-0.03,1759267819.4572356
0.07,0.14,-0.03,1759267819.4656014
0.07,0.14,-0.03,1759267819.47373
0.07,0.13,-0.03,1759267819.4819877
0.07,0.13,-0.03,1759267819.4895113
0.07,0.13,-0.03,1759267819.4933317
0.07,0.13,-0.03,1759267819.4981103
0.07,0.12,-0.03,1759267819.501541
0.07,0.13,-0.03,1759267819.5049264
0.07,0.12,-0.03,1759267819.5080228
0.07,0.12,-0.03,1759267819.5112507
0.06,0.12,-0.03,1759267819.516052
0.06,0.13,-0.03,1759267819.5209508
0.06,0.13,-0.03,1759267819.5246809
0.06,0.13,-0.03,1759267819.5287309
0.06,0.13,-0.03,1759267819.5323646
0.06,0.13,-0.03,1759267819.5398123
0.06,0.13,-0.03,1759267819.5426788
0.07,0.13,-0.03,1759267819.5468314
0.07,0.12,-0.03,1759267819.54987
0.07,0.13,-0.03,1759267819.553384
0.07,0.12,-0.03,1759267819.5587451
0.07,0.12,-0.03,1759267819.5635312
0.07,0.12,-0.03,1759267819.5670352
0.06,0.13,-0.04,1759267819.5706303
0.06,0.13,-0.04,1759267819.573973
0.06,0.13,-0.04,1759267819.577357
0.05,0.13,-0.04,1759267819.5803783
0.05,0.14,-0.04,1759267819.5840256
0.05,0.13,-0.04,1759267819.5876455
0.05,0.13,-0.04,1759267819.5909812
0.06,0.13,-0.04,1759267819.5942895
0.06,0.13,-0.04,1759267819.597608
0.05,0.13,-0.04,1759267819.600492
0.05,0.13,-0.04,1759267819.6036658
0.05,0.13,-0.04,1759267819.607236
0.05,0.12,-0.04,1759267819.6105397
0.05,0.12,-0.04,1759267819.6136203
0.05,0.12,-0.04,1759267819.6171222
0.05,0.12,-0.04,1759267819.6200256
0.05,0.12,-0.05,1759267819.6234062
0.04,0.11,-0.05,1759267819.6297162
0.05,0.12,-0.05,1759267819.637503
0.05,0.12,-0.05,1759267819.6412592
0.06,0.12,-0.05,1759267819.6457036
0.06,0.12,-0.05,1759267819.650483
0.06,0.12,-0.05,1759267819.6553087
0.06,0.12,-0.05,1759267819.658582
0.06,0.12,-0.05,1759267819.6621957
0.07,0.12,-0.05,1759267819.6651652
0.07,0.12,-0.05,1759267819.668681
0.07,0.11,-0.05,1759267819.672004
0.07,0.11,-0.05,1759267819.6754014
0.06,0.11,-0.05,1759267819.6782987
0.07,0.11,-0.05,1759267819.681292
0.07,0.11,-0.06,1759267819.6854346
0.06,0.1,-0.06,1759267819.6884043
0.06,0.1,-0.06,1759267819.6935112
0.05,0.1,-0.06,1759267819.6973145
0.06,0.1,-0.06,1759267819.7072392
0.06,0.1,-0.06,1759267819.7135663
0.06,0.1,-0.06,1759267819.7205982
0.06,0.1,-0.06,1759267819.7249413
0.05,0.1,-0.06,1759267819.7352183
0.05,0.09,-0.06,1759267819.7401676
0.05,0.1,-0.06,1759267819.745165
0.05,0.1,-0.06,1759267819.750862
0.06,0.11,-0.06,1759267819.754891
0.05,0.1,-0.07,1759267819.7630334
0.05,0.11,-0.07,1759267819.773659
0.05,0.11,-0.07,1759267819.7793252
0.06,0.12,-0.07,1759267819.787357
0.06,0.11,-0.07,1759267819.7914715
0.06,0.11,-0.07,1759267819.7982292
0.06,0.12,-0.07,1759267819.8056655
0.05,0.11,-0.07,1759267819.8131602
0.05,0.11,-0.07,1759267819.8228326
0.04,0.11,-0.07,1759267819.8325255
0.03,0.11,-0.07,1759267819.8473697
0.04,0.11,-0.07,1759267819.8569198
0.04,0.12,-0.07,1759267819.8635623
0.04,0.11,-0.07,1759267819.8688407
0.04,0.12,-0.07,1759267819.8748524
0.04,0.11,-0.07,1759267819.881204
0.04,0.11,-0.07,1759267819.889429
0.04,0.12,-0.07,1759267819.8939826
0.05,0.11,-0.08,1759267819.897542
0.04,0.11,-0.08,1759267819.9040244
0.04,0.12,-0.08,1759267819.9116328
0.03,0.12,-0.08,1759267819.9168568
0.02,0.12,-0.08,1759267819.9319315
0.02,0.11,-0.08,1759267819.9398584
0.03,0.12,-0.08,1759267819.9483418
0.03,0.12,-0.08,1759267819.955269
0.02,0.12,-0.08,1759267819.9606888
0.01,0.12,-0.08,1759267819.9646692
0.02,0.12,-0.08,1759267819.9681542
0.02,0.12,-0.08,1759267819.972843
0.01,0.12,-0.08,1759267819.9794116
0.01,0.13,-0.08,1759267819.9859524
0.02,0.13,-0.08,1759267819.996443
0.02,0.13,-0.08,1759267820.005556
0.01,0.13,-0.08,1759267820.0104628
0.01,0.13,-0.08,1759267820.0151477
0.01,0.13,-0.08,1759267820.0268788
0.02,0.14,-0.08,1759267820.0316415
0.02,0.14,-0.08,1759267820.0360906
0.02,0.15,-0.08,1759267820.0407867
0.02,0.15,-0.08,1759267820.0446675
0.02,0.16,-0.08,1759267820.0503109
0.03,0.16,-0.08,1759267820.053947
0.02,0.16,-0.08,1759267820.0586417
0.02,0.16,-0.08,1759267820.0642676
0.03,0.16,-0.08,1759267820.0680382
0.03,0.16,-0.08,1759267820.0741742
0.03,0.17,-0.08,1759267820.0817263
0.03,0.17,-0.08,1759267820.0878725
0.03,0.17,-0.08,1759267820.093142
0.03,0.17,-0.08,1759267820.0954764
0.02,0.18,-0.08,1759267820.10087
0.02,0.18,-0.08,1759267820.1047869
0.03,0.19,-0.08,1759267820.108399
0.02,0.19,-0.08,1759267820.1132743
0.02,0.19,-0.08,1759267820.1165757
0.01,0.18,-0.08,1759267820.1196957
0.01,0.18,-0.08,1759267820.1231642
0.01,0.19,-0.08,1759267820.1271667
0.01,0.19,-0.08,1759267820.1309872
0.0,0.2,-0.08,1759267820.133784
0.01,0.2,-0.08,1759267820.1364195
0.02,0.2,-0.08,1759267820.138848
0.01,0.2,-0.08,1759267820.141322
0.0,0.2,-0.08,1759267820.144068
0.0,0.2,-0.08,1759267820.1473718
0.0,0.19,-0.08,1759267820.15006
0.0,0.2,-0.08,1759267820.152563
0.01,0.2,-0.08,1759267820.1556723
0.0,0.2,-0.08,1759267820.1634572
-0.0,0.21,-0.08,1759267820.1662807
0.0,0.2,-0.08,1759267820.1698408
0.0,0.21,-0.08,1759267820.1739075
0.0,0.21,-0.08,1759267820.1769683
0.0,0.21,-0.08,1759267820.181799
0.01,0.21,-0.08,1759267820.187643
0.01,0.21,-0.08,1759267820.193017
0.01,0.21,-0.08,1759267820.1987178
0.01,0.21,-0.08,1759267820.2044473
0.01,0.21,-0.08,1759267820.2096465
0.01,0.21,-0.08,1759267820.2151415
0.01,0.21,-0.08,1759267820.227697
0.01,0.21,-0.08,1759267820.2398658
0.01,0.22,-0.08,1759267820.2502527
0.01,0.22,-0.08,1759267820.2582853
0.02,0.22,-0.08,1759267820.270668
0.02,0.22,-0.08,1759267820.278068
0.01,0.22,-0.08,1759267820.287224
0.01,0.22,-0.08,1759267820.2963142
0.01,0.23,-0.08,1759267820.3065212
0.01,0.23,-0.08,1759267820.3149955
0.01,0.22,-0.07,1759267820.323535
0.02,0.23,-0.07,1759267820.3276584
0.02,0.23,-0.07,1759267820.3355749
0.02,0.23,-0.07,1759267820.341369
0.02,0.23,-0.07,1759267820.3530123
0.01,0.24,-0.07,1759267820.35916
0.02,0.24,-0.07,1759267820.3643746
0.02,0.24,-0.07,1759267820.3713083
0.02,0.24,-0.07,1759267820.3778362
0.02,0.24,-0.07,1759267820.3807113
0.02,0.24,-0.07,1759267820.3843648
0.02,0.24,-0.07,1759267820.3861425
0.02,0.24,-0.07,1759267820.3893514
0.02,0.24,-0.07,1759267820.3917542
0.02,0.24,-0.07,1759267820.395069
0.02,0.23,-0.07,1759267820.4019873
0.02,0.24,-0.07,1759267820.40486
0.03,0.23,-0.07,1759267820.4088218
0.02,0.24,-0.07,1759267820.41572
0.02,0.23,-0.07,1759267820.422337
0.02,0.23,-0.07,1759267820.4250662
0.02,0.23,-0.07,1759267820.427528
0.02,0.23,-0.07,1759267820.4295328
0.02,0.23,-0.07,1759267820.432077
0.02,0.23,-0.07,1759267820.4349082
0.02,0.23,-0.07,1759267820.4369905
0.02,0.22,-0.07,1759267820.441112
0.02,0.22,-0.07,1759267820.4466798
0.02,0.22,-0.07,1759267820.4632037
0.02,0.22,-0.07,1759267820.474976
0.03,0.22,-0.07,1759267820.4825678
0.03,0.22,-0.06,1759267820.492883
0.03,0.22,-0.06,1759267820.5124562
0.02,0.22,-0.06,1759267820.5240922
0.03,0.22,-0.06,1759267820.5296886
0.03,0.22,-0.06,1759267820.5363512
0.03,0.22,-0.06,1759267820.5404656
0.04,0.22,-0.06,1759267820.5468514
0.03,0.22,-0.06,1759267820.5500424
0.04,0.22,-0.06,1759267820.5543115
0.04,0.22,-0.06,1759267820.5582426
0.03,0.22,-0.06,1759267820.5682433
0.03,0.22,-0.06,1759267820.573043
0.03,0.22,-0.06,1759267820.577917
0.03,0.22,-0.06,1759267820.581334
0.03,0.22,-0.06,1759267820.5858634
0.04,0.22,-0.06,1759267820.5889928
0.04,0.22,-0.06,1759267820.592845
0.04,0.22,-0.06,1759267820.5952525
0.05,0.22,-0.06,1759267820.5976982
0.05,0.22,-0.06,1759267820.6016428
0.06,0.22,-0.06,1759267820.6040382
0.05,0.22,-0.06,1759267820.607096
0.06,0.22,-0.06,1759267820.60959
0.06,0.22,-0.06,1759267820.6119096
0.06,0.22,-0.06,1759267820.6248808
0.06,0.22,-0.06,1759267820.6449034
0.05,0.22,-0.06,1759267820.648162
0.06,0.22,-0.06,1759267820.659427
0.06,0.23,-0.06,1759267820.6661897
0.07,0.22,-0.06,1759267820.6722784
0.07,0.22,-0.06,1759267820.677991
0.07,0.22,-0.06,1759267820.6840746
0.06,0.22,-0.06,1759267820.6908767
0.06,0.22,-0.06,1759267820.6967022
0.06,0.22,-0.06,1759267820.7049935
0.05,0.22,-0.06,1759267820.7105312
0.04,0.21,-0.06,1759267820.716324
0.05,0.21,-0.06,1759267820.7229328
0.05,0.21,-0.06,1759267820.727963
0.04,0.21,-0.06,1759267820.733927
0.04,0.21,-0.06,1759267820.7382703
0.05,0.21,-0.06,1759267820.7429872
0.05,0.21,-0.06,1759267820.747765
0.05,0.21,-0.06,1759267820.7548454
0.06,0.21,-0.06,1759267820.759803
0.06,0.2,-0.06,1759267820.7728086
0.06,0.2,-0.06,1759267820.777861
0.06,0.2,-0.06,1759267820.7838025
0.06,0.2,-0.06,1759267820.7886126
0.06,0.2,-0.06,1759267820.7957833
0.06,0.2,-0.06,1759267820.7995636
0.06,0.2,-0.06,1759267820.8048244
0.05,0.19,-0.06,1759267820.8128726
0.06,0.19,-0.06,1759267820.822752
0.06,0.19,-0.06,1759267820.8280864
0.05,0.19,-0.06,1759267820.835734
0.06,0.18,-0.07,1759267820.8418844
0.05,0.18,-0.07,1759267820.8464203
0.06,0.19,-0.07,1759267820.850337
0.07,0.19,-0.07,1759267820.8610325
0.07,0.19,-0.07,1759267820.8663726
0.06,0.19,-0.07,1759267820.875923
0.06,0.19,-0.07,1759267820.879719
0.06,0.19,-0.07,1759267820.8862374
0.07,0.19,-0.07,1759267820.8926709
0.06,0.19,-0.07,1759267820.8960464
0.05,0.19,-0.07,1759267820.9015474
0.06,0.19,-0.07,1759267820.9051847
0.06,0.19,-0.07,1759267820.9102025
0.06,0.19,-0.07,1759267820.9148457
0.05,0.19,-0.07,1759267820.9235203
0.05,0.19,-0.07,1759267820.9284904
0.05,0.19,-0.07,1759267820.937189
0.05,0.19,-0.07,1759267820.9448185
0.04,0.19,-0.07,1759267820.951573
0.05,0.18,-0.07,1759267820.9588048
0.05,0.18,-0.07,1759267820.9643197
0.06,0.18,-0.07,1759267820.9752202
0.06,0.18,-0.07,1759267820.9838202
0.07,0.18,-0.07,1759267820.994691
0.06,0.17,-0.07,1759267821.0025263
0.05,0.18,-0.07,1759267821.0138338
0.05,0.17,-0.07,1759267821.0203395
0.06,0.17,-0.07,1759267821.0291216
0.06,0.17,-0.07,1759267821.0339837
0.07,0.17,-0.07,1759267821.038853
0.06,0.17,-0.07,1759267821.0428464
0.07,0.18,-0.07,1759267821.04727
0.06,0.17,-0.07,1759267821.0500617
0.06,0.17,-0.07,1759267821.0530622
0.06,0.17,-0.07,1759267821.0578363
0.06,0.17,-0.07,1759267821.0597422
0.05,0.17,-0.07,1759267821.0627892
0.05,0.18,-0.07,1759267821.068112
0.05,0.18,-0.07,1759267821.070887
0.05,0.18,-0.07,1759267821.0743191
0.06,0.18,-0.07,1759267821.0786848
0.05,0.18,-0.07,1759267821.083296
0.05,0.18,-0.07,1759267821.089952
0.05,0.18,-0.07,1759267821.0938902
0.05,0.18,-0.07,1759267821.1095634
0.05,0.18,-0.07,1759267821.114602
0.06,0.18,-0.07,1759267821.118402
0.05,0.17,-0.08,1759267821.1230657
0.05,0.18,-0.08,1759267821.128683
0.05,0.18,-0.08,1759267821.1375957
0.05,0.18,-0.08,1759267821.1517482
0.05,0.17,-0.08,1759267821.1646354
0.05,0.18,-0.08,1759267821.172681
0.04,0.18,-0.08,1759267821.1807928
0.04,0.18,-0.08,1759267821.184555
0.04,0.18,-0.08,1759267821.1880665
0.04,0.18,-0.08,1759267821.1913188
0.04,0.19,-0.08,1759267821.1949046
0.04,0.19,-0.08,1759267821.1983547
